mlb_id,mlb_name,mlb_pos,mlb_team,mlb_team_long,bats,throws,birth_year,bp_id,bref_id,bref_name,fg_id,fg_name,fg_pos,lahman_id,retro_id,retro_name,debut
543935,Alex Wilson,P,MIL,Milwaukee Brewers,R,R,1986,60051,wilsoal01,Alex Wilson,9239,Alex Wilson,P,wilsoal01,wilsa001,Alex Wilson,20130411
544269,Juan Duran,OF,CIN,Cincinnati Reds,R,R,1991,60063,,,sa503255,Juan Duran,,,,,22220202
544838,Miguel Gonzalez,C,CWS,Chicago White Sox,R,R,1990,60082,gonzami04,Miguel Gonzalez,4049,Miguel Gonzalez,C,gonzami04,gonzm004,Miguel Gonzalez,20130910
545001,Eury De La Rosa,P,SD,San Diego Padres,L,L,1990,60091,delareu01,Eury De La Rosa,4055,Eury De la Rosa,P,delareu01,delae002,Eury de la Rosa,20130714
545064,Jairo Diaz,P,COL,Colorado Rockies,R,R,1991,60094,diazja01,Jairo Diaz,12774,Jairo Diaz,P,diazja01,diazj006,Jairo Diaz,20140908
545121,Ildemaro Vargas,SS,ARI,Arizona Diamondbacks,S,R,1991,60095,vargail01,Ildemaro Vargas,13324,Ildemaro Vargas,2B/3B,vargail01,vargi001,Ildemaro Vargas,20170629
572193,Ryan Tepera,P,TOR,Toronto Blue Jays,R,R,1987,60107,teperry01,Ryan Tepera,10291,Ryan Tepera,P,teperry01,teper001,Ryan Tepera,20150510
572208,Ashur Tolliver,P,HOU,Houston Astros,L,L,1988,60112,tollias01,Ashur Tolliver,10044,Ashur Tolliver,P,tollias01,tolla001,Ashur Tolliver,20160526
572241,David Washington,1B,BAL,Baltimore Orioles,L,L,1990,60122,washida01,David Washington,12110,David Washington,DH/OF,washida01,washd001,David Washington,20170614
572253,Ryan Wheeler,3B,LAA,Los Angeles Angels,L,R,1988,60126,wheelry01,Ryan Wheeler,9312,Ryan Wheeler,1B/3B,wheelry01,wheer001,Ryan Wheeler,20120720
572365,Ryan Goins,2B,KC,Kansas City Royals,L,R,1988,60144,goinsry01,Ryan Goins,9807,Ryan Goins,2B/SS,goinsry01,goinr001,Ryan Goins,20130823
572389,Josh Prince,CF,MIL,Milwaukee Brewers,R,R,1988,60148,princjo01,Josh Prince,6746,Josh Prince,OF,princjo01,prinj001,Josh Prince,20130406
572669,Lane Adams,CF,ATL,Atlanta Braves,R,R,1989,60150,adamsla01,Lane Adams,10767,Lane Adams,OF,adamsla01,adaml001,Lane Adams,20140901
572702,Brandon Bantz,C,SEA,Seattle Mariners,R,R,1987,60162,bantzbr01,Brandon Bantz,9442,Brandon Bantz,C,bantzbr01,bantb001,Brandon Bantz,20130608
572714,Vince Belnome,1B,TB,Tampa Bay Rays,L,R,1988,60169,belnovi01,Vince Belnome,8126,Vince Belnome,DH,belnovi01,belnv001,Vince Belnome,20140703
572728,Michael Brady,P,OAK,Oakland Athletics,R,R,1987,60172,bradymi01,Michael Brady,8461,Michael Brady,P,bradymi01,bradm002,Michael Brady,20170620
572744,Hiram Burgos,P,MIL,Milwaukee Brewers,R,R,1987,60181,burgohi01,Hiram Burgos,9412,Hiram Burgos,P,burgohi01,burgh001,Hiram Burgos,20130420
572751,Keith Butler,P,STL,St. Louis Cardinals,R,R,1989,60182,butleke01,Keith Butler,10080,Keith Butler,P,butleke01,butlk001,Keith Butler,20130601
572761,Matt Carpenter,3B,STL,St. Louis Cardinals,L,R,1985,60187,carpema01,Matt Carpenter,8090,Matt Carpenter,1B/3B,carpema01,carpm002,Matt Carpenter,20110604
572788,Tyler Cravy,P,MIL,Milwaukee Brewers,R,R,1989,60202,cravyty01,Tyler Cravy,10770,Tyler Cravy,P,cravyty01,cravt001,Tyler Cravy,20150602
572804,Cody Decker,1B,KC,Kansas City Royals,R,R,1987,60211,deckeco01,Cody Decker,9665,Cody Decker,1B,deckeco01,deckc001,Cody Decker,20150914
572810,Ryan Dennick,P,LAD,Los Angeles Dodgers,L,L,1987,60213,denniry01,Ryan Dennick,9261,Ryan Dennick,P,denniry01,dennr001,Ryan Dennick,20140902
572821,Brian Dozier,2B,WSH,Washington Nationals,R,R,1987,60219,doziebr01,Brian Dozier,9810,Brian Dozier,2B,doziebr01,dozib001,Brian Dozier,20120507
572827,Jake Dunning,P,SF,San Francisco Giants,R,R,1988,60223,dunnija01,Jake Dunning,10803,Jake Dunning,P,dunnija01,dunnj001,Jake Dunning,20130616
572863,Dustin Garneau,C,CWS,Chicago White Sox,R,R,1987,60238,garnedu01,Dustin Garneau,9433,Dustin Garneau,C,garnedu01,garnd001,Dustin Garneau,20150820
572889,Nick Greenwood,P,STL,St. Louis Cardinals,R,L,1987,60247,greenni02,Nick Greenwood,8182,Nick Greenwood,P,greenni02,green002,Nick Greenwood,20140616
572910,Alex Hassan,RF,OAK,Oakland Athletics,R,R,1988,60258,hassaal01,Alex Hassan,9959,Alex Hassan,OF,hassaal01,hassa002,Alex Hassan,20140601
573627,Kennys Vargas,DH,MIN,Minnesota Twins,S,R,1990,60293,vargake01,Kennys Vargas,12101,Kennys Vargas,1B/DH,vargake01,vargk001,Kennys Vargas,20140801
573650,Julio Morban,OF,SEA,Seattle Mariners,L,L,1992,60305,,,sa503304,Julio Morban,,,,,22220202
573668,Juan Minaya,P,CWS,Chicago White Sox,R,R,1990,60317,minayju01,Juan Minaya,10341,Juan Minaya,P,minayju01,minaj001,Juan Minaya,20160901
576788,Dan Butler,C,BOS,Boston Red Sox,R,R,1986,60379,butleda01,Dan Butler,9968,Dan Butler,C,butleda01,butld001,Dan Butler,20140810
523261,Roger Kieschnick,RF,LAA,Los Angeles Angels,L,R,1987,60400,kiescro01,Roger Kieschnick,5225,Roger Kieschnick,OF,kiescro01,kiesr001,Roger Kieschnick,20130731
545341,Randal Grichuk,RF,TOR,Toronto Blue Jays,R,R,1991,60408,grichra01,Randal Grichuk,10243,Randal Grichuk,OF,grichra01,gricr001,Randal Grichuk,20140428
548348,Donnie Joseph,P,MIA,Miami Marlins,L,L,1987,60416,josepdo01,Donnie Joseph,6491,Donnie Joseph,P,josepdo01,josed001,Donnie Joseph,20130711
570267,Domingo Santana,RF,SEA,Seattle Mariners,R,R,1992,60423,santado01,Domingo Santana,10348,Domingo Santana,OF,santado01,santd002,Domingo Santana,20140701
572947,Phil Irwin,P,TEX,Texas Rangers,R,R,1987,60436,irwinph01,Phil Irwin,9489,Phil Irwin,P,irwinph01,irwip001,Phil Irwin,20130414
572971,Dallas Keuchel,P,HOU,Houston Astros,L,L,1988,60448,keuchda01,Dallas Keuchel,9434,Dallas Keuchel,P,keuchda01,keucd001,Dallas Keuchel,20120617
573027,Chris McGuiness,1B,PIT,Pittsburgh Pirates,L,L,1988,60472,mcguich01,Chris McGuiness,9423,Chris McGuiness,1B,mcguich01,mcguc001,Chris McGuiness,20130607
573064,Vidal Nuno III,P,TB,Tampa Bay Rays,L,L,1987,60488,nunovi01,Vidal Nuno III,9674,Vidal Nuno,P,nunovi01,nunov001,Vidal Nuno,20130429
573109,AJ Ramos,P,NYM,New York Mets,R,R,1986,60504,ramosaj01,AJ Ramos,8350,AJ Ramos,P,ramosaj01,ramoa001,A.J. Ramos,20120904
573127,Zac Rosscup,P,SEA,Seattle Mariners,R,L,1988,60509,rosscza01,Zac Rosscup,9419,Zac Rosscup,P,rosscza01,rossz001,Zac Rosscup,20130903
573188,Tyler Sturdevant,P,TB,Tampa Bay Rays,R,R,1985,60537,sturdty01,Tyler Sturdevant,6780,Tyler Sturdevant,P,sturdty01,sturt002,Tyler Sturdevant,20160524
573244,Adam Wilk,P,MIN,Minnesota Twins,L,L,1987,60566,wilkad01,Adam Wilk,8421,Adam Wilk,P,wilkad01,wilka001,Adam Wilk,20110526
573349,Hak-Ju Lee,SS,TB,Tampa Bay Rays,L,R,1990,60581,,,sa502536,Hak-Ju Lee,,,,,22220202
571862,Jeff Kobernus,LF,WSH,Washington Nationals,R,R,1988,60607,koberje01,Jeff Kobernus,9591,Jeff Kobernus,OF,koberje01,kobej001,Jeff Kobernus,20130525
571868,Marc Krauss,1B,DET,Detroit Tigers,L,R,1987,60608,krausma01,Marc Krauss,7577,Marc Krauss,1B/OF,krausma01,kraum001,Marc Krauss,20130621
571871,Ian Krol,P,LAA,Los Angeles Angels,L,L,1991,60611,krolia01,Ian Krol,10066,Ian Krol,P,krolia01,kroli001,Ian Krol,20130605
571901,Aaron Loup,P,SD,San Diego Padres,L,L,1987,60619,loupaa01,Aaron Loup,10343,Aaron Loup,P,loupaa01,loupa001,Aaron Loup,20120714
571945,Miles Mikolas,P,STL,St. Louis Cardinals,R,R,1988,60625,mikolmi01,Miles Mikolas,9803,Miles Mikolas,P,mikolmi01,mikom001,Miles Mikolas,20120505
571946,Shelby Miller,P,TEX,Texas Rangers,R,R,1990,60626,millesh01,Shelby Miller,10197,Shelby Miller,P,millesh01,mills001,Shelby Miller,20120905
571963,A.J. Morris,P,CIN,Cincinnati Reds,R,R,1986,60630,morriaj01,A.J. Morris,9919,A.J. Morris,P,morriaj01,morra002,A.J. Morris,20160524
571974,John Ryan Murphy,C,ARI,Arizona Diamondbacks,R,R,1991,60633,murphjr01,John Ryan Murphy,10346,John Ryan Murphy,C,murphjr01,murpj001,John Ryan Murphy,20130902
571976,Wil Myers,LF,SD,San Diego Padres,R,R,1990,60635,myerswi01,Wil Myers,10047,Wil Myers,1B/OF,myerswi01,myerw001,Wil Myers,20130618
571982,James Needy,P,MIA,Miami Marlins,R,R,1991,60637,,,sa501496,James Needy,P,,,,22220202
572000,Mike Ohlman,C,TEX,Texas Rangers,R,R,1990,60640,ohlmami01,Mike Ohlman,10347,Mike Ohlman,C,ohlmami01,ohlmm001,Mike Ohlman,20170509
572019,Ben Paulsen,1B,COL,Colorado Rockies,L,R,1987,60645,paulsbe01,Ben Paulsen,9741,Ben Paulsen,1B,paulsbe01,paulb001,Ben Paulsen,20140721
572033,Josh Phegley,C,OAK,Oakland Athletics,R,R,1988,60649,phegljo01,Josh Phegley,9308,Josh Phegley,C,phegljo01,phegj001,Josh Phegley,20130705
572044,Brooks Pounders,P,COL,Colorado Rockies,R,R,1990,60652,poundbr01,Brooks Pounders,10387,Brooks Pounders,P,poundbr01,pounb001,Brooks Pounders,20160705
572070,Garrett Richards,P,SD,San Diego Padres,R,R,1988,60655,richaga01,Garrett Richards,9784,Garrett Richards,P,richaga01,richg002,Garrett Richards,20110810
572096,Trevor Rosenthal,P,WSH,Washington Nationals,R,R,1990,60664,rosentr01,Trevor Rosenthal,10745,Trevor Rosenthal,P,rosentr01,roset001,Trevor Rosenthal,20120718
572102,Keyvius Sampson,P,CIN,Cincinnati Reds,R,R,1991,60665,sampske01,Keyvius Sampson,10039,Keyvius Sampson,P,sampske01,sampk001,Keyvius Sampson,20150730
572114,Ryan Schimpf,3B,LAA,Los Angeles Angels,L,R,1988,60669,schimry01,Ryan Schimpf,9953,Ryan Schimpf,2B/3B,schimry01,schir001,Ryan Schimpf,20160614
572119,Patrick Schuster,P,PHI,Philadelphia Phillies,R,L,1990,60671,schuspa01,Patrick Schuster,10029,Patrick Schuster,P,schuspa01,schup001,Patrick Schuster,20160705
572122,Kyle Seager,3B,SEA,Seattle Mariners,L,R,1987,60672,seageky01,Kyle Seager,9785,Kyle Seager,3B,seageky01,seagk001,Kyle Seager,20110707
572138,Jon Singleton,1B,HOU,Houston Astros,L,L,1991,60676,singljo02,Jon Singleton,10441,Jon Singleton,1B,singljo02,singj001,Jon Singleton,20140603
571441,Steve Ames,P,MIA,Miami Marlins,R,R,1988,60681,amesst01,Steve Ames,9615,Steven Ames,P,amesst01,amess001,Steve Ames,20130730
571685,Anthony Garcia,OF,STL,St. Louis Cardinals,R,R,1992,60687,,,sa502038,Anthony Garcia,,,,,22220202
543726,Robbie Ross Jr.,P,BOS,Boston Red Sox,L,L,1989,60728,rossro01,Robbie Ross,6819,Robbie Ross Jr.,P,rossro01,rossr002,Robbie Ross,20120408
572204,Trayce Thompson,RF,CWS,Chicago White Sox,R,R,1991,60737,thomptr01,Trayce Thompson,9952,Trayce Thompson,OF,thomptr01,thomt002,Trayce Thompson,20150804
572362,Robbie Erlin,P,SD,San Diego Padres,R,L,1990,60740,erlinro01,Robbie Erlin,10354,Robbie Erlin,P,erlinro01,erlir001,Robbie Erlin,20130430
542194,Christian Bethancourt,C,SD,San Diego Padres,R,R,1991,60747,bethach01,Christian Bethancourt,10028,Christian Bethancourt,C,bethach01,bethc001,Christian Bethancourt,20130929
542289,Daniel Corcino,P,LAD,Los Angeles Dodgers,R,R,1990,60753,corcida01,Daniel Corcino,9266,Daniel Corcino,P,corcida01,corcd001,Daniel Corcino,20140826
476589,Adam Warren,P,SD,San Diego Padres,R,R,1987,60759,warread01,Adam Warren,9029,Adam Warren,P,warread01,warra001,Adam Warren,20120629
547943,Hyun-Jin Ryu,P,LAD,Los Angeles Dodgers,R,L,1987,60787,ryuhy01,Hyun-Jin Ryu,14444,Hyun-Jin Ryu,P,ryuhy01,ryu-h001,Hyun-Jin Ryu,20130402
570717,Ramon Flores,OF,BOS,Boston Red Sox,L,L,1992,60794,florera02,Ramon Flores,11165,Ramon Flores,OF,florera02,florr003,Ramon Flores,20150530
571812,Kyle Jensen,1B,ARI,Arizona Diamondbacks,R,L,1988,60804,jenseky01,Kyle Jensen,7706,Kyle Jensen,1B/OF,jenseky01,jensk001,Kyle Jensen,20160903
542432,Jose Ramirez,P,ATL,Atlanta Braves,R,R,1990,60812,ramirjo02,Jose Ramirez,10171,Jose Ramirez,P,ramirjo02,ramij004,Jose Ramirez,20140604
542979,Keon Broxton,CF,NYM,New York Mets,R,R,1990,60831,broxtke01,Keon Broxton,9253,Keon Broxton,OF,broxtke01,broxk001,Keon Broxton,20150921
543228,Yan Gomes,C,WSH,Washington Nationals,R,R,1987,60834,gomesya01,Yan Gomes,9627,Yan Gomes,C,gomesya01,gomey001,Yan Gomes,20120517
543334,TJ House,P,TOR,Toronto Blue Jays,R,L,1989,60836,housetj01,T.J. House,9121,T.J. House,P,housetj01,houst002,TJ House,20140517
543424,John Lamb,P,LAA,Los Angeles Angels,L,L,1990,60837,lambjo02,John Lamb,8493,John Lamb,P,lambjo02,lambj002,John Lamb,20150814
544836,Enny Romero,P,KC,Kansas City Royals,R,L,1991,60841,romeren01,Enny Romero,4001,Enny Romero,P,romeren01,romee002,Enny Romero,20130922
544930,Blake Smith,P,CWS,Chicago White Sox,L,R,1987,60842,smithbl01,Blake Smith,9780,Blake Smith,P,smithbl01,smitb006,Blake Smith,20160910
543746,Rob Scahill,P,CHC,Chicago Cubs,L,R,1987,60879,scahiro01,Rob Scahill,9286,Rob Scahill,P,scahiro01,scahr001,Rob Scahill,20120911
571825,James Jones,CF,TEX,Texas Rangers,L,L,1988,60900,jonesja06,James Jones,9767,James Jones,OF,jonesja06,jonej005,James Jones,20140418
572876,Jake Goebbert,1B,TB,Tampa Bay Rays,L,L,1987,60906,goebbja01,Jake Goebbert,9431,Jake Goebbert,1B,goebbja01,goebj001,Jake Goebbert,20140620
572888,Shane Greene,P,DET,Detroit Tigers,R,R,1988,60907,greensh02,Shane Greene,10756,Shane Greene,P,greensh02,grees005,Shane Greene,20140424
573131,Darin Ruf,1B,LAD,Los Angeles Dodgers,R,R,1986,60918,rufda01,Darin Ruf,9929,Darin Ruf,1B/OF,rufda01,ruf-d001,Darin Ruf,20120914
573185,Dan Straily,P,MIA,Miami Marlins,R,R,1988,60921,straida01,Dan Straily,9460,Dan Straily,P,straida01,strad003,Dan Straily,20120803
573204,Caleb Thielbar,P,SD,San Diego Padres,R,L,1987,60922,thielca01,Caleb Thielbar,10078,Caleb Thielbar,P,thielca01,thiec001,Caleb Thielbar,20130520
571841,Ty Kelly,2B,NYM,New York Mets,S,R,1988,60927,kellyty01,Ty Kelly,7740,Ty Kelly,2B/3B/OF,kellyty01,kellt001,Ty Kelly,20160524
572008,Chris Owings,2B,KC,Kansas City Royals,R,R,1991,60931,owingch01,Chris Owings,10030,Chris Owings,2B/SS,owingch01,owinc001,Chris Owings,20130903
572041,A.J. Pollock,CF,LAD,Los Angeles Dodgers,R,R,1987,60932,polloaj01,A.J. Pollock,9256,A.J. Pollock,OF,polloaj01,polla001,A.J. Pollock,20120418
541652,Bruce Rondon,P,CWS,Chicago White Sox,R,R,1990,60936,rondobr01,Bruce Rondon,5766,Bruce Rondon,P,rondobr01,rondb001,Bruce Rondon,20130425
550298,Yorman Rodriguez,CF,CIN,Cincinnati Reds,R,R,1992,60954,rodriyo01,Yorman Rodriguez,9922,Yorman Rodriguez,OF,rodriyo01,rodry001,Yorman Rodriguez,20140904
570482,Gio Urshela,3B,TOR,Toronto Blue Jays,R,R,1991,60956,urshegi01,Gio Urshela,10681,Giovanny Urshela,3B,urshegi01,urshg001,Giovanny Urshela,20150609
571602,Matt Davidson,1B,CWS,Chicago White Sox,R,R,1991,60958,davidma02,Matt Davidson,7226,Matt Davidson,3B/DH,davidma02,davim005,Matt Davidson,20130811
572140,Tyler Skaggs,P,LAA,Los Angeles Angels,L,L,1991,61000,skaggty01,Tyler Skaggs,10190,Tyler Skaggs,P,skaggty01,skagt001,Tyler Skaggs,20120822
476594,Robert Stock,P,SD,San Diego Padres,L,R,1989,61025,stockro01,Robert Stock,6576,Robert Stock,P,,stocr001,Robert Stock,20180624
502195,Vic Black,P,NYM,New York Mets,R,R,1988,61032,blackvi01,Vic Black,9195,Vic Black,P,blackvi01,blacv001,Vic Black,20130725
578428,Jose Iglesias,SS,CIN,Cincinnati Reds,R,R,1990,61044,iglesjo01,Jose Iglesias,10231,Jose Iglesias,SS,iglesjo01,iglej001,Jose Iglesias,20110508
502190,Mike Leake,P,SEA,Seattle Mariners,R,R,1987,61051,leakemi01,Mike Leake,10130,Mike Leake,P,leakemi01,leakm001,Mike Leake,20100411
544931,Stephen Strasburg,P,WSH,Washington Nationals,R,R,1988,61056,strasst01,Stephen Strasburg,10131,Stephen Strasburg,P,strasst01,stras001,Stephen Strasburg,20100608
554429,Dustin Ackley,2B,SEA,Seattle Mariners,L,R,1988,61057,ackledu01,Dustin Ackley,10099,Dustin Ackley,2B/OF,ackledu01,ackld001,Dustin Ackley,20110617
543070,Aaron Crow,P,MIA,Miami Marlins,R,R,1986,61058,crowaa01,Aaron Crow,10149,Aaron Crow,P,crowaa01,crowa001,Aaron Crow,20110331
489294,Tanner Scheppers,P,TEX,Texas Rangers,R,R,1987,61061,schepta01,Tanner Scheppers,10267,Tanner Scheppers,P,schepta01,schet001,Tanner Scheppers,20120607
501989,Andy Oliver,P,PHI,Philadelphia Phillies,L,L,1987,64670,olivean01,Andy Oliver,10257,Andrew Oliver,P,olivean01,oliva002,Andy Oliver,20100625
519242,Chris Sale,P,BOS,Boston Red Sox,L,L,1989,65751,salech01,Chris Sale,10603,Chris Sale,P,salech01,salec001,Chris Sale,20100806
452666,Tom Wilhelmsen,P,ARI,Arizona Diamondbacks,R,R,1983,65756,wilheto01,Tom Wilhelmsen,9975,Tom Wilhelmsen,P,wilheto01,wilht001,Tom Wilhelmsen,20110403
456167,A.J. Griffin,P,TEX,Texas Rangers,R,R,1988,65757,griffaj01,A.J. Griffin,11132,A.J. Griffin,P,griffaj01,grifa002,A.J. Griffin,20120624
474521,Shawn Tolleson,P,TB,Tampa Bay Rays,R,R,1988,65765,tollesh01,Shawn Tolleson,10481,Shawn Tolleson,P,tollesh01,tolls002,Shawn Tolleson,20120607
474832,Brandon Belt,1B,SF,San Francisco Giants,L,L,1988,65767,beltbr01,Brandon Belt,10264,Brandon Belt,1B,beltbr01,beltb001,Brandon Belt,20110331
502011,Preston Claiborne,P,TEX,Texas Rangers,R,R,1988,65796,claibpr01,Preston Claiborne,10500,Preston Claiborne,P,claibpr01,claip001,Preston Claiborne,20130505
502043,Kyle Gibson,P,MIN,Minnesota Twins,R,R,1987,65801,gibsoky01,Kyle Gibson,10123,Kyle Gibson,P,gibsoky01,gibsk002,Kyle Gibson,20130629
502087,Kevin Chapman,P,ATL,Atlanta Braves,L,L,1988,65805,chapmke02,Kevin Chapman,11240,Kevin Chapman,P,chapmke02,chapk002,Kevin Chapman,20130809
502179,Paolo Espino,P,TEX,Texas Rangers,R,R,1987,65808,espinpa01,Paolo Espino,8246,Paolo Espino,P,espinpa01,espip001,Paolo Espino,20170519
502202,Brad Boxberger,P,KC,Kansas City Royals,R,R,1988,65809,boxbebr01,Brad Boxberger,10133,Brad Boxberger,P,boxbebr01,boxbb001,Brad Boxberger,20120610
502211,Mike Bolsinger,P,TOR,Toronto Blue Jays,R,R,1988,65810,bolsimi01,Mike Bolsinger,11137,Mike Bolsinger,P,bolsimi01,bolsm001,Mike Bolsinger,20140414
502229,Alex White,P,HOU,Houston Astros,R,R,1988,65814,whiteal01,Alex White,10054,Alex White,P,whiteal01,whita001,Alex White,20110430
502273,Mike Freeman,SS,CHC,Chicago Cubs,L,R,1987,65816,freemmi01,Mike Freeman,11241,Mike Freeman,2B/SS,freemmi01,freem002,Mike Freeman,20160717
502368,Jeff Walters,P,NYM,New York Mets,R,R,1987,65823,,,sa328221,Jeff Walters,,,,,22220202
502457,Drew Hayes,P,CIN,Cincinnati Reds,R,R,1987,65827,hayesdr01,Drew Hayes,10528,Drew Hayes,P,hayesdr01,hayed001,Drew Hayes,20160421
502570,Rocky Gale,C,LAD,Los Angeles Dodgers,R,R,1988,65828,galero01,Rocky Gale,10533,Rocky Gale,C,galero01,galer002,Rocky Gale,20150906
502578,Aaron Barrett,P,WSH,Washington Nationals,R,R,1988,65829,barreaa01,Aaron Barrett,11243,Aaron Barrett,P,barreaa01,barra001,Aaron Barrett,20140331
502593,Jake Petricka,P,MIL,Milwaukee Brewers,R,R,1988,65830,petrija01,Jake Petricka,10534,Jake Petricka,P,petrija01,petrj001,Jake Petricka,20130822
506924,Stephen Cardullo,LF,COL,Colorado Rockies,R,R,1987,65846,cardust01,Stephen Cardullo,11204,Stephen Cardullo,1B/OF,cardust01,cards001,Stephen Cardullo,20160826
518397,Scott Alexander,P,LAD,Los Angeles Dodgers,L,L,1989,65851,alexasc02,Scott Alexander,10591,Scott Alexander,P,alexasc01,alexs001,Scott Alexander,20150902
518445,Chad Bell,P,ATL,Atlanta Braves,R,L,1989,65853,bellch02,Chad Bell,10297,Chad Bell,P,bellch02,bellc003,Chad Bell,20170510
518452,Chad Bettis,P,COL,Colorado Rockies,R,R,1989,65855,bettich01,Chad Bettis,10587,Chad Bettis,P,bettich01,bettc001,Chad Bettis,20130801
518466,Jabari Blash,RF,LAA,Los Angeles Angels,R,R,1989,65856,blashja01,Jabari Blash,11247,Jabari Blash,OF,blashja01,blasj001,Jabari Blash,20160404
518490,Bryce Brentz,LF,NYM,New York Mets,R,R,1988,65858,brentbr01,Bryce Brentz,10607,Bryce Brentz,OF,brentbr01,brenb002,Bryce Brentz,20140917
518502,Gary Brown,OF,LAA,Los Angeles Angels,R,R,1988,65859,brownga02,Gary Brown,11464,Gary Brown,OF,brownga02,browg001,Gary Brown,20140903
518568,Christian Colon,2B,MIA,Miami Marlins,R,R,1989,65863,colonch01,Christian Colon,11145,Christian Colon,2B/3B,colonch01,coloc002,Christian Colon,20140701
518618,Derek Dietrich,LF,CIN,Cincinnati Reds,L,R,1989,65867,dietrde01,Derek Dietrich,10542,Derek Dietrich,2B/3B/OF,dietrde01,dietd001,Derek Dietrich,20130508
518713,John Gast,P,STL,St. Louis Cardinals,L,L,1989,65869,gastjo01,John Gast,11133,John Gast,P,gastjo01,gastj001,John Gast,20130514
518735,Yasmani Grandal,C,MIL,Milwaukee Brewers,S,R,1988,65870,grandya01,Yasmani Grandal,11368,Yasmani Grandal,C,grandya01,grany001,Yasmani Grandal,20120602
518852,Eric Jokisch,P,MIA,Miami Marlins,R,L,1989,65878,jokiser01,Eric Jokisch,11157,Eric Jokisch,P,jokiser01,jokie001,Eric Jokisch,20140907
518876,Merrill Kelly,P,ARI,Arizona Diamondbacks,R,R,1988,65879,,,,,,,,,22220202
518883,Dean Kiekhefer,P,OAK,Oakland Athletics,L,L,1989,65881,kiekhde01,Dean Kiekhefer,10529,Dean Kiekhefer,P,kiekhde01,kiekd001,Dean Kiekhefer,20160514
519076,Jimmy Nelson,P,MIL,Milwaukee Brewers,R,R,1989,65895,nelsoji02,Jimmy Nelson,10547,Jimmy Nelson,P,nelsoji02,nelsj004,Jimmy Nelson,20130906
519169,Rob Rasmussen,P,LAA,Los Angeles Angels,R,L,1989,65897,rasmuro01,Rob Rasmussen,11250,Rob Rasmussen,P,rasmuro01,rasmr001,Rob Rasmussen,20140520
519229,Seth Rosin,P,PHI,Philadelphia Phillies,R,R,1988,65904,rosinse01,Seth Rosin,10606,Seth Rosin,P,rosinse01,rosis001,Seth Rosin,20140331
519237,Cameron Rupp,C,SF,San Francisco Giants,R,R,1988,65906,ruppca01,Cameron Rupp,11146,Cameron Rupp,C,ruppca01,ruppc001,Cameron Rupp,20130910
519263,A.J. Schugel,P,PIT,Pittsburgh Pirates,R,R,1989,65910,schugaj01,A.J. Schugel,11432,A.J. Schugel,P,schugaj01,schua001,A.J. Schugel,20150412
519301,Sammy Solis,P,WSH,Washington Nationals,R,L,1988,65913,solissa01,Sammy Solis,11457,Sammy Solis,P,solissa01,solis001,Sammy Solis,20150430
519333,Matt Szczur,RF,SD,San Diego Padres,R,R,1989,65918,szczuma01,Matt Szczur,11255,Matt Szczur,OF,szczuma01,szczm001,Matt Szczur,20140817
519345,Joey Terdoslavich,1B,BAL,Baltimore Orioles,S,R,1988,65919,terdojo01,Joey Terdoslavich,10593,Joey Terdoslavich,1B/OF,terdojo01,terdj001,Joey Terdoslavich,20130704
519421,Andy Wilkins,RF,MIL,Milwaukee Brewers,L,R,1988,65923,wilkian01,Andy Wilkins,11251,Andy Wilkins,1B,wilkian01,wilka002,Andy Wilkins,20140831
523265,Tommy Medica,1B,MIA,Miami Marlins,R,R,1988,65927,medicto01,Tommy Medica,11147,Tommy Medica,1B,medicto01,medit001,Tommy Medica,20130911
534606,Ryan LaMarre,CF,CWS,Chicago White Sox,R,L,1988,65938,lamarry01,Ryan LaMarre,10700,Ryan LaMarre,OF,lamarry01,lamar001,Ryan LaMarre,20150822
534627,Tyler Holt,CF,CIN,Cincinnati Reds,R,R,1989,65939,holtty01,Tyler Holt,11391,Tyler Holt,OF,holtty01,holtt001,Tyler Holt,20140706
534737,Pat Dean,P,MIN,Minnesota Twins,L,L,1989,65940,deanpa02,Pat Dean,11350,Pat Dean,P,deanpa02,deanp001,Pat Dean,20160511
534947,Tim Adleman,P,CIN,Cincinnati Reds,R,R,1987,65945,adlemti01,Tim Adleman,10968,Tim Adleman,P,adlemti01,adlet001,Tim Adleman,20160501
542881,Tyler Anderson,P,COL,Colorado Rockies,L,L,1989,65947,anderty01,Tyler Anderson,12880,Tyler Anderson,P,anderty01,andet002,Tyler Anderson,20160612
542923,Dallas Beeler,P,CHC,Chicago Cubs,R,R,1989,65949,beeleda01,Dallas Beeler,11471,Dallas Beeler,P,beeleda01,beeld001,Dallas Beeler,20140628
542963,Rob Brantly,C,CWS,Chicago White Sox,L,R,1989,65953,brantro01,Rob Brantly,10655,Rob Brantly,C,brantro01,branr002,Rob Brantly,20120814
543023,Nick Christiani,P,CIN,Cincinnati Reds,R,R,1987,65956,chrisni01,Nick Christiani,10332,Nick Christiani,P,chrisni01,chrin001,Nick Christiani,20130823
543037,Gerrit Cole,P,HOU,Houston Astros,R,R,1990,65957,colege01,Gerrit Cole,13125,Gerrit Cole,P,colege01,coleg001,Gerrit Cole,20130611
543105,Alex Dickerson,LF,SD,San Diego Padres,L,L,1990,65961,dickeal01,Alex Dickerson,12649,Alex Dickerson,OF,dickeal01,dicka001,Alex Dickerson,20150806
